I_mean,I_max,I_min,I_rms,I_std_dev,I_skewness,I_crest_factor,I_form_factor,fault_type
6.1825,6.238,6.134,6.182559427,0.028130875,0.526095037,1.008967253,1.000009612,17
6.183857143,6.221,6.152,6.183904904,0.025221655,0.308235889,1.005998652,1.000007723,17
6.183857143,6.238,6.152,6.183904904,0.025221655,0.812589512,1.008747724,1.000007723,17
6.192428571,6.221,6.169,6.192448304,0.016223033,0.498479378,1.004610728,1.000003187,17
6.171428571,6.221,6.117,6.171483603,0.027046155,-0.270615058,1.008023419,1.000008917,17
6.181357143,6.238,6.152,6.181393134,0.02188996,1.426639017,1.009157623,1.000005822,17
6.181428571,6.221,6.152,6.181474836,0.024818462,0.243778339,1.006394132,1.000007484,17
6.178785714,6.255,6.152,6.178835749,0.025804527,2.003261452,1.012326635,1.000008098,17
6.180071429,6.238,6.152,6.180111332,0.023046656,1.690602701,1.00936693,1.000006457,17
6.185071429,6.221,6.134,6.185115076,0.0241134,-0.261525145,1.00580182,1.000007057,17
6.184,6.221,6.152,6.184048015,0.025289098,0.119355887,1.005975372,1.000007764,17
6.178928571,6.204,6.152,6.17895854,0.019970995,-0.334490929,1.004052699,1.00000485,17
6.188714286,6.221,6.152,6.188741575,0.019072447,0.122856897,1.005212437,1.00000441,17
6.182714286,6.221,6.152,6.18275989,0.024643391,0.263844644,1.006184958,1.000007376,17
6.183785714,6.221,6.152,6.183812826,0.019002747,-0.0334684,1.006013632,1.000004384,17
6.188785714,6.221,6.152,6.188826712,0.023377104,-0.05493202,1.005198609,1.000006625,17
6.182642857,6.204,6.152,6.182667796,0.01822343,-0.385685191,1.003450324,1.000004034,17
6.183928571,6.255,6.152,6.184000121,0.030870609,0.896955652,1.011481222,1.00001157,17
6.181357143,6.221,6.152,6.181393134,0.02188996,0.655165546,1.006407434,1.000005822,17
6.174,6.204,6.152,6.174025522,0.018422394,0.255783726,1.004854933,1.000004134,17
6.186357143,6.221,6.134,6.186412917,0.027261151,-0.282590214,1.005590814,1.000009016,17
6.192642857,6.221,6.152,6.192683165,0.02318689,-0.320789628,1.004572628,1.000006509,17
6.196214286,6.221,6.134,6.19626569,0.026192126,-1.03269262,1.003991809,1.000008296,17
6.1985,6.255,6.169,6.198542864,0.023922149,1.39249665,1.00910813,1.000006915,17
6.185071429,6.221,6.169,6.185100929,0.019824089,0.890047964,1.005804121,1.00000477,17
6.177642857,6.204,6.152,6.177662671,0.016236744,0.054251609,1.004263316,1.000003207,17
6.188714286,6.238,6.134,6.188762581,0.025372391,-0.125241072,1.007955939,1.000007804,17
6.180214286,6.238,6.134,6.180272029,0.027724409,0.405570445,1.009340684,1.000009343,17
6.176571429,6.221,6.117,6.176643298,0.030921027,-0.102931075,1.00718136,1.000011636,17
6.175071429,6.221,6.134,6.175115366,0.024173935,-0.153234036,1.007430571,1.000007115,17
6.188714286,6.238,6.152,6.188744911,0.02020445,0.712488862,1.007958817,1.000004949,17
6.186214286,6.238,6.152,6.186252183,0.022471105,0.997652434,1.008364971,1.000006126,17
6.181285714,6.221,6.152,6.18131477,0.019668126,1.056367773,1.006420192,1.000004701,17
6.191285714,6.255,6.152,6.191369396,0.03340527,0.485765093,1.010277307,1.000013516,17
6.183857143,6.221,6.152,6.18388782,0.020213694,0.014217942,1.006001432,1.000004961,17
6.1925,6.238,6.152,6.19254692,0.025016149,-0.012347749,1.007339965,1.000007577,17
6.177571429,6.238,6.134,6.177629689,0.027842177,0.313095003,1.009772407,1.000009431,17
6.177571429,6.221,6.152,6.177594481,0.017513574,0.817099495,1.007026282,1.000003732,17
6.1765,6.204,6.134,6.176537547,0.022349497,-0.187991223,1.004446254,1.000006079,17
6.1925,6.238,6.169,6.192540253,0.023170771,0.57239534,1.00734105,1.0000065,17
6.1765,6.204,6.152,6.176530065,0.019999038,0.064288118,1.00444747,1.000004868,17
6.178857143,6.238,6.134,6.178911404,0.026872511,0.41711247,1.009562946,1.000008782,17
6.1815,6.204,6.152,6.181532768,0.020887059,-0.252614881,1.003634573,1.000005301,17
6.181428571,6.204,6.152,6.181457745,0.019708313,-0.39652459,1.003646754,1.00000472,17
6.195,6.238,6.152,6.195050836,0.026044341,0.229026515,1.006932819,1.000008206,17
6.201214286,6.238,6.152,6.201251677,0.02234753,-0.207900712,1.005925953,1.00000603,17
6.186357143,6.238,6.152,6.186412317,0.027114025,0.561008076,1.008338869,1.000008919,17
6.203642857,6.273,6.152,6.203735666,0.03521496,0.506911073,1.01116494,1.00001496,17
6.187571429,6.221,6.169,6.187607858,0.02203394,0.638341938,1.005396616,1.000005887,17
6.184,6.204,6.152,6.18403427,0.021364961,-0.524808094,1.003228593,1.000005542,17
6.182571429,6.204,6.152,6.182589448,0.015490515,-0.212711939,1.00346304,1.000002915,17
6.186357143,6.221,6.152,6.186391904,0.021521392,0.296427801,1.00559423,1.000005619,17
6.181357143,6.221,6.152,6.181389598,0.020786857,0.064365359,1.006408009,1.00000525,17
6.180214286,6.221,6.134,6.180261813,0.025152393,-0.153415749,1.00659166,1.00000769,17
6.185071429,6.221,6.152,6.185104266,0.02091545,0.484523004,1.005803578,1.000005309,17
6.19,6.204,6.169,6.190011389,0.012322587,-0.251800766,1.002259868,1.00000184,17
6.182571429,6.221,6.134,6.182642315,0.030723868,-0.605843428,1.006204092,1.000011466,17
6.178785714,6.204,6.134,6.178812571,0.018905345,-1.024938067,1.004076419,1.000004347,17
6.1925,6.221,6.134,6.192554383,0.026932251,-0.843213384,1.004593519,1.000008782,17
6.188857143,6.238,6.134,6.188919119,0.02874251,-0.392561678,1.007930445,1.000010014,17
6.177714286,6.221,6.117,6.177769003,0.026982697,-0.562645003,1.006997833,1.000008857,17
6.188785714,6.238,6.134,6.188830648,0.024473466,-0.311953385,1.007944853,1.00000726,17
6.183928571,6.238,6.134,6.183997384,0.030274295,0.040856432,1.008732639,1.000011128,17
6.183928571,6.221,6.152,6.183969686,0.023401066,0.311197613,1.005988114,1.000006649,17
6.178785714,6.204,6.134,6.178812571,0.018905345,-1.024938067,1.004076419,1.000004347,17
6.2,6.238,6.152,6.200055633,0.027256615,-0.687357477,1.006120004,1.000008973,17
6.186357143,6.238,6.152,6.186405447,0.025369901,0.51526966,1.008339989,1.000007808,17
6.187357143,6.238,6.134,6.187410692,0.026713889,0.017542522,1.008176168,1.000008655,17
6.198714286,6.221,6.169,6.198740275,0.018627641,-0.219780671,1.003591008,1.000004193,17
6.191285714,6.238,6.152,6.191325268,0.022966292,0.310937845,1.00753873,1.000006389,17
6.196142857,6.238,6.169,6.196190247,0.025148351,0.53149579,1.006747655,1.000007648,17
6.1925,6.238,6.152,6.192553783,0.026783319,0.452802495,1.007338849,1.000008685,17
6.183857143,6.29,6.152,6.183943009,0.033818195,2.676830827,1.017150383,1.000013886,17
6.193714286,6.255,6.152,6.193788721,0.031511728,0.48185845,1.009882688,1.000012018,17
6.204928571,6.255,6.169,6.204964435,0.021892971,0.847786594,1.008063796,1.00000578,17
6.206142857,6.238,6.169,6.206170098,0.01908224,-0.349635966,1.005128751,1.000004389,17
6.187714286,6.221,6.152,6.187750688,0.022025959,-0.403006154,1.005373409,1.000005883,17
6.190142857,6.221,6.169,6.190168091,0.018342289,-0.029848593,1.004980787,1.000004077,17
6.187571429,6.221,6.117,6.18763554,0.029230422,-1.020277965,1.005392118,1.000010361,17
6.193714286,6.255,6.152,6.193771664,0.027666777,0.472567098,1.009885469,1.000009264,17
6.202428571,6.273,6.152,6.202492529,0.029230422,0.696273788,1.011367603,1.000010312,17
6.206071429,6.238,6.169,6.206102222,0.020288171,-0.330972621,1.005139744,1.000004962,17
6.192357143,6.238,6.169,6.192397338,0.023153691,0.817514198,1.007364299,1.000006491,17
6.196214286,6.273,6.152,6.196289402,0.031662107,1.105988385,1.012380086,1.000012123,17
6.191214286,6.221,6.152,6.191253894,0.022982196,0.102726009,1.004804537,1.000006398,17
6.188785714,6.238,6.152,6.188836915,0.026124491,0.353468265,1.007943833,1.000008273,17
6.193642857,6.255,6.134,6.19374503,0.036919053,0.106538398,1.009889811,1.000016496,17
6.192642857,6.221,6.134,6.192700628,0.027758871,-1.088061676,1.004569795,1.000009329,17
6.201142857,6.238,6.169,6.201183942,0.023425355,-0.145069727,1.00593694,1.000006625,17
6.186357143,6.221,6.152,6.186385034,0.019277756,0.025930877,1.005595346,1.000004508,17
6.186428571,6.221,6.152,6.186470203,0.023552607,0.010612854,1.005581502,1.000006729,17
6.187571429,6.238,6.152,6.187628071,0.027475064,0.27678274,1.008140749,1.000009154,17
6.196142857,6.238,6.169,6.196180056,0.022280924,0.447634173,1.006749311,1.000006004,17
6.186357143,6.221,6.134,6.186406048,0.025527081,-0.510646432,1.00559193,1.000007905,17
6.186285714,6.238,6.152,6.186320277,0.021459904,0.853733395,1.008353871,1.000005587,17
6.183928571,6.221,6.152,6.183959475,0.020288171,0.330972621,1.005989775,1.000004997,17
6.195071429,6.221,6.152,6.195115501,0.024250184,-0.674580329,1.004178211,1.000007114,17
6.175214286,6.221,6.134,6.175254737,0.023195419,0.357603721,1.007407834,1.000006551,17
6.179,6.221,6.152,6.17903713,0.022229571,0.470579117,1.006791166,1.000006009,17
6.186357143,6.221,6.152,6.186385034,0.019277756,0.025930877,1.005595346,1.000004508,17
6.189928571,6.273,6.169,6.18998827,0.028212011,2.237551965,1.013410644,1.000009645,17
6.197571429,6.238,6.152,6.19762171,0.025907273,-0.566252613,1.006515127,1.000008113,17
6.187571429,6.221,6.134,6.187618466,0.025037554,-0.681177087,1.005394892,1.000007602,17
6.1875,6.238,6.152,6.18754645,0.024880484,0.769481673,1.008154048,1.000007507,17
6.197357143,6.255,6.169,6.197414075,0.027567001,1.321567371,1.009291928,1.000009186,17
6.196142857,6.238,6.134,6.196204368,0.028651372,-0.401808189,1.00674536,1.000009927,17
6.185071429,6.221,6.152,6.185104266,0.02091545,0.484523004,1.005803578,1.000005309,17
6.190071429,6.221,6.169,6.19010004,0.0195309,0.277034396,1.004991835,1.000004622,17
6.186285714,6.221,6.152,6.18631694,0.020397694,0.357645854,1.005606415,1.000005048,17
6.185,6.221,6.169,6.185019078,0.015942203,0.883753819,1.005817431,1.000003085,17
6.196214286,6.238,6.152,6.196261563,0.025118729,0.181347697,1.006736068,1.00000763,17
6.195,6.221,6.169,6.195020258,0.016441037,0,1.004193649,1.00000327,17
6.198571429,6.255,6.169,6.198607493,0.021942983,1.384169552,1.009097609,1.000005818,17
6.165357143,6.221,6.1,6.165451524,0.035402319,-0.413880302,1.009009636,1.000015308,17
6.156642857,6.204,6.117,6.156704064,0.028489154,0.324655684,1.007682022,1.000009942,17
6.182714286,6.221,6.152,6.182753016,0.022710311,0.001067657,1.006186077,1.000006264,17
6.177714286,6.238,6.152,6.177758181,0.024167456,1.281632251,1.009751405,1.000007105,17
6.182571429,6.204,6.169,6.182586109,0.013981935,0.483378892,1.003463581,1.000002375,17
6.182714286,6.221,6.152,6.182763229,0.025529556,0.109050708,1.006184415,1.000007916,17
6.186357143,6.238,6.152,6.186405447,0.025369901,0.51526966,1.008339989,1.000007808,17
6.177642857,6.221,6.134,6.177680373,0.02234212,0.128866513,1.00701228,1.000006073,17
6.178857143,6.204,6.152,6.178876805,0.016176227,-0.182336783,1.004065981,1.000003182,17
6.180071429,6.238,6.152,6.180107795,0.022001623,1.332276934,1.009367507,1.000005884,17
6.170214286,6.204,6.117,6.170261126,0.02494973,-0.678447192,1.005467982,1.000007591,17
6.177714286,6.221,6.134,6.177769003,0.026982697,0.285400061,1.006997833,1.000008857,17
6.172714286,6.221,6.134,6.172774683,0.028337061,0.092968102,1.007812583,1.000009785,17
6.175285714,6.221,6.152,6.175322351,0.022074798,0.7808702,1.007396804,1.000005933,17
6.187571429,6.221,6.152,6.187607661,0.021974511,-0.125475875,1.005396648,1.000005856,17
6.173857143,6.221,6.134,6.173882976,0.018534198,0.645518715,1.007631668,1.000004184,17
6.175214286,6.204,6.134,6.175247855,0.021130287,-0.198869792,1.004656031,1.000005436,17
6.170285714,6.204,6.134,6.170318561,0.02089324,0.157864857,1.005458622,1.000005323,17
6.176571429,6.221,6.152,6.176612028,0.023240264,0.635816398,1.007186459,1.000006573,17
6.180214286,6.221,6.152,6.180247655,0.02107561,0.529396705,1.006593966,1.000005399,17
6.183928571,6.238,6.152,6.183973024,0.024332518,0.677243931,1.008736613,1.000007188,17
6.175214286,6.204,6.134,6.175247855,0.021130287,-0.198869792,1.004656031,1.000005436,17
6.172714286,6.221,6.117,6.172756562,0.02370793,-0.231330157,1.007815542,1.000006849,17
6.182714286,6.238,6.152,6.182766568,0.026385977,0.42309014,1.008933449,1.000008456,17
6.180285714,6.221,6.152,6.180329372,0.024106905,0.1689365,1.006580657,1.000007064,17
6.178857143,6.221,6.134,6.178897844,0.023273812,-0.166720602,1.006813862,1.000006587,17
6.174,6.221,6.134,6.174053461,0.026663141,0.620260273,1.007603844,1.000008659,17
6.177642857,6.221,6.134,6.177694536,0.026222736,-0.2364614,1.007009972,1.000008366,17
6.169071429,6.204,6.134,6.169099396,0.019277186,0.401060336,1.005657326,1.000004533,17
6.181357143,6.221,6.134,6.181397074,0.023057144,-0.304041789,1.006406792,1.00000646,17
6.170142857,6.238,6.134,6.170199545,0.027447452,0.929091554,1.010988373,1.000009187,17
6.185142857,6.238,6.134,6.185213809,0.030744248,0.113004447,1.008534255,1.000011471,17
6.195,6.238,6.169,6.195037311,0.022312466,0.364236232,1.006935017,1.000006023,17
6.185142857,6.221,6.152,6.185175711,0.020920572,-0.122560001,1.00579196,1.000005312,17
6.185214286,6.238,6.152,6.185281314,0.029882278,0.333866707,1.008523248,1.000010837,17
6.19,6.255,6.134,6.190066328,0.029737311,0.225668315,1.01048998,1.000010715,17
6.1875,6.221,6.152,6.187522508,0.017319398,-0.10976207,1.005410484,1.000003638,17
6.1925,6.238,6.152,6.192553783,0.026783319,0.031627371,1.007338849,1.000008685,17
6.191357143,6.238,6.152,6.191403505,0.024864578,-0.041524959,1.007525999,1.000007488,17
6.1925,6.221,6.169,6.192530056,0.020022103,0.234797597,1.004597466,1.000004854,17
6.199857143,6.238,6.169,6.199895852,0.022735459,0.443189146,1.006145934,1.000006243,17
6.208571429,6.255,6.169,6.208627465,0.027374087,0.359121926,1.007469048,1.000009026,17
6.196214286,6.238,6.152,6.196258231,0.024217535,-0.069203377,1.006736609,1.000007092,17
6.190071429,6.238,6.152,6.190113575,0.023704801,0.388653264,1.007735953,1.000006809,17
6.182571429,6.238,6.134,6.182630901,0.028141714,0.272416234,1.008955589,1.000009619,17
6.1875,6.221,6.152,6.187529377,0.019786359,0.236582596,1.005409368,1.000004748,17
6.193785714,6.238,6.152,6.193836539,0.026038961,0.077708631,1.007130227,1.000008206,17
6.195,6.221,6.169,6.195013398,0.013370461,0,1.004194761,1.000002163,17
6.199928571,6.238,6.169,6.199967321,0.02274766,-0.030919947,1.006134335,1.00000625,17
6.187571429,6.238,6.152,6.18761453,0.02396701,0.663944472,1.008142956,1.000006966,17
6.186357143,6.221,6.134,6.186402515,0.024587699,-0.939432481,1.005592505,1.000007334,17
6.1875,6.238,6.152,6.18756686,0.029850267,0.714028376,1.008150722,1.000010806,17
6.176428571,6.238,6.152,6.176472086,0.024059907,1.27539575,1.00996166,1.000007045,17
6.178857143,6.221,6.134,6.178908063,0.026032102,0.087080203,1.006812197,1.000008241,17
6.186285714,6.221,6.152,6.186330484,0.024423912,0.03070384,1.005604213,1.000007237,17
6.181428571,6.221,6.152,6.181461281,0.020868505,0.357250621,1.006396338,1.000005292,17
6.178928571,6.238,6.152,6.178968956,0.023183098,1.386112117,1.009553543,1.000006536,17
6.191214286,6.238,6.169,6.191264093,0.025771715,0.887239904,1.007548686,1.000008045,17
6.176642857,6.204,6.152,6.17668357,0.023272986,0.192423343,1.004422508,1.000006591,17
6.186357143,6.238,6.152,6.186418991,0.028707027,0.244353462,1.008337781,1.000009997,17
6.181357143,6.221,6.134,6.181397074,0.023057144,-0.304041789,1.006406792,1.00000646,17
6.188857143,6.221,6.152,6.18889831,0.023425355,0.145069727,1.00518698,1.000006652,17
6.186285714,6.238,6.152,6.186327147,0.023496083,0.865694898,1.008352751,1.000006698,17
6.175142857,6.221,6.134,6.175201292,0.027878465,-0.161567065,1.007416553,1.000009463,17
6.177642857,6.204,6.134,6.177673493,0.020189895,-0.501063466,1.004261557,1.000004959,17
6.195,6.238,6.134,6.195051435,0.026197475,-0.728828899,1.006932721,1.000008303,17
6.217214286,6.255,6.169,6.217252304,0.022563342,-0.533236632,1.006071443,1.000006115,17
6.230785714,6.29,6.204,6.230821885,0.02203207,1.504301853,1.009497642,1.000005805,17
6.240571429,6.307,6.204,6.240645044,0.031456232,0.739981557,1.010632708,1.000011796,17
6.243071429,6.29,6.204,6.243130265,0.028127359,-0.14163079,1.00750741,1.000009424,17
6.261571429,6.325,6.221,6.261642014,0.030853785,0.619302215,1.01011843,1.000011273,17
6.270142857,6.342,6.221,6.2702141,0.031018251,0.908180466,1.011448716,1.000011362,17
6.256714286,6.342,6.221,6.256808132,0.035562358,1.008021407,1.013615867,1.000014999,17
6.2295,6.273,6.169,6.229550058,0.025916285,-0.710987625,1.006974812,1.000008036,17
6.247928571,6.29,6.221,6.247958404,0.020036368,0.693063963,1.006728853,1.000004775,17
6.2455,6.29,6.204,6.245559869,0.028378621,0.05434183,1.007115476,1.000009586,17
6.227,6.255,6.186,6.227022368,0.017320508,-0.902072786,1.004492939,1.000003592,17
6.185142857,6.221,6.134,6.185207538,0.029354222,-0.662149984,1.005786784,1.000010457,17
6.177642857,6.221,6.134,6.177680373,0.02234212,0.128866513,1.00701228,1.000006073,17
6.180142857,6.255,6.152,6.180203268,0.028357219,1.754511781,1.012102633,1.000009775,17
6.171571429,6.204,6.134,6.171612628,0.023401888,0.145403694,1.005247797,1.000006676,17
6.177642857,6.204,6.152,6.177659329,0.014804402,0.486083071,1.004263859,1.000002666,17
6.170357143,6.204,6.1,6.17041753,0.028329401,-0.97618717,1.005442495,1.000009787,17
6.180142857,6.204,6.152,6.18017242,0.01983725,-0.540516861,1.003855488,1.000004784,17
6.182571429,6.221,6.134,6.182627562,0.027340346,0.004465666,1.006206494,1.000009079,17
6.174,6.221,6.134,6.17406075,0.028422635,0.075395022,1.007602654,1.00000984,17
6.176357143,6.221,6.134,6.176390919,0.021197268,0.196438431,1.007222516,1.000005469,17
6.180071429,6.204,6.152,6.180090701,0.016016647,-0.4248589,1.003868762,1.000003118,17
6.178857143,6.238,6.152,6.178893902,0.022118065,1.490720565,1.009565806,1.000005949,17
6.182642857,6.221,6.152,6.182691757,0.025518039,0.446539032,1.006196046,1.000007909,17
6.227,6.255,6.186,6.227038943,0.022854052,-0.340529296,1.004490265,1.000006254,17
6.243071429,6.29,6.204,6.243117039,0.024764939,0.348686991,1.007509544,1.000007306,17
6.228142857,6.255,6.186,6.22818264,0.023101306,-0.527574934,1.004305808,1.000006388,17
6.214785714,6.273,6.152,6.214866353,0.032854407,-0.182278861,1.009353966,1.000012975,17
6.214714286,6.273,6.169,6.21477493,0.028491371,0.420000383,1.009368814,1.000009758,17
6.203714286,6.238,6.169,6.203738573,0.018014646,-0.041623393,1.005522706,1.000003915,17
6.196357143,6.238,6.152,6.196394199,0.022238591,-0.327552942,1.006714518,1.00000598,17
6.1925,6.221,6.134,6.19253046,0.020156121,-1.858422117,1.0045974,1.000004919,17
6.207428571,6.238,6.152,6.207470384,0.023643878,-1.29638117,1.004918206,1.000006736,17
6.203571429,6.255,6.152,6.203629583,0.027875311,0.490351592,1.008280704,1.000009374,17
6.1975,6.221,6.169,6.197523175,0.017588239,-0.199169804,1.003788098,1.000003739,17
6.182642857,6.221,6.152,6.18267467,0.020582319,0.186358156,1.006198827,1.000005145,17
6.187571429,6.255,6.152,6.187631407,0.028272613,0.95931687,1.010887622,1.000009693,17
6.1765,6.221,6.134,6.17654777,0.025209125,0.166122337,1.007196938,1.000007734,17
6.169071429,6.204,6.152,6.169095251,0.017791373,0.512611806,1.005658001,1.000003862,17
