 P_mean,P_max, P_min, P_rms, P_std_dev, P_skewness, P_crest_factor, P_form_factor,fault_type
65.64878363,86.814,35.49,66.65528603,11.573577,-0.801183559,1.302432338,1.015331623,17
68.31226316,85.449,37.765,69.31598719,11.78784862,-0.819395623,1.232745914,1.014693175,17
68.62464327,86.086,31.941,69.51280973,11.10903921,-0.856357435,1.238419226,1.012942384,17
66.8307193,86.814,35.49,67.85385319,11.77331481,-0.654572123,1.279426236,1.015309335,17
67.86524561,85.449,35.672,68.87703369,11.79695111,-0.871046472,1.240602207,1.014908781,17
68.21221637,85.085,31.941,69.09605582,11.04863525,-0.758872152,1.231401691,1.012957202,17
67.74870175,86.814,34.944,68.77572692,11.87597629,-0.808769726,1.262276735,1.015159334,17
67.57202339,85.449,35.672,68.55117238,11.57881336,-0.888952093,1.246499469,1.01449045,17
68.07545029,85.085,31.941,69.04978369,11.59273959,-0.72448411,1.232226887,1.014312552,17
68.2808655,86.814,34.944,69.30234176,11.88968775,-0.846524704,1.252684942,1.01495992,17
67.20323392,85.449,35.672,68.12024761,11.17244138,-0.832315647,1.254384753,1.01364538,17
68.15367836,85.085,40.95,69.1187986,11.54399265,-0.65336346,1.230996512,1.014160941,17
68.50490643,86.086,31.941,69.52267132,11.88721888,-0.977043954,1.238243559,1.014856817,17
66.45128655,86.814,35.672,67.36170734,11.06990318,-0.743206367,1.288773747,1.013700574,17
68.25319298,84.903,40.131,69.22361962,11.58429682,-0.778998204,1.22650333,1.01421804,17
69.26590058,86.086,31.941,70.18292296,11.34151284,-0.905208494,1.226594681,1.013239161,17
65.44123977,86.814,35.49,66.37350757,11.1179813,-0.776777351,1.307961613,1.014245876,17
68.58526316,85.449,37.765,69.64615382,12.14541304,-0.825037402,1.226901922,1.015468201,17
69.60169591,86.086,31.941,70.44659823,10.90977409,-0.832549962,1.222003648,1.012139105,17
65.63814035,86.814,35.49,66.64552806,11.57777306,-0.792702687,1.302623035,1.015347597,17
67.96369591,85.449,37.765,68.99973455,11.94713812,-0.777227161,1.238396069,1.015244001,17
69.01525146,86.086,31.941,69.87523661,10.96112981,-0.883230134,1.231995828,1.012460799,17
66.79293567,86.814,35.49,67.8049893,11.70562318,-0.677722735,1.280348259,1.015152106,17
67.94081287,85.449,35.672,68.96237698,11.86077841,-0.861665942,1.239066919,1.015036089,17
68.2441462,85.085,31.941,69.13203229,11.07663734,-0.755147456,1.230760867,1.013010436,17
67.39481287,86.814,34.944,68.43492153,11.92093658,-0.802326618,1.268562863,1.015433067,17
67.72422222,85.449,35.672,68.69305277,11.53007655,-0.873861873,1.243924918,1.014305525,17
67.94347368,85.085,31.941,68.90647395,11.5135464,-0.706895654,1.234789638,1.014173551,17
68.34632164,86.814,34.944,69.35904635,11.84390004,-0.863359349,1.251660808,1.014817545,17
67.17875439,85.449,35.672,68.11201911,11.26964176,-0.808389394,1.254536293,1.01389226,17
68.19146199,85.085,40.95,69.14426087,11.47270884,-0.666258473,1.2305432,1.013972407,17
68.32290643,86.086,31.941,69.39199385,12.1694421,-0.966375245,1.240575392,1.015647569,17
66.61838596,86.814,35.672,67.48574719,10.81669735,-0.734096091,1.286404961,1.013019848,17
68.29683041,84.903,40.131,69.25717415,11.52719313,-0.797494852,1.2259091,1.014061322,17
69.2392924,86.086,31.941,70.15932756,11.3580832,-0.897659771,1.227007199,1.013287761,17
65.37205848,86.814,35.49,66.31321571,11.16537443,-0.762995544,1.309150809,1.014396934,17
68.76034503,85.449,37.765,69.81247474,12.11008705,-0.846423709,1.223978957,1.015301402,17
69.32177778,86.086,31.941,70.20504085,11.1339041,-0.811370255,1.226208246,1.012741495,17
65.57640936,86.814,35.49,66.57776915,11.53743106,-0.79022664,1.303948767,1.015270122,17
68.39581287,85.449,37.765,69.40679174,11.83786407,-0.823588454,1.231133119,1.014781298,17
69.04345614,86.086,31.941,69.90434445,10.96914656,-0.888856677,1.231482831,1.012468789,17
66.49173099,86.814,35.49,67.51016513,11.71643644,-0.667096286,1.285939678,1.015316704,17
68.18135088,85.449,35.672,69.18455185,11.77353932,-0.883668777,1.235087859,1.014713715,17
68.21381287,85.085,31.941,69.09544922,11.03489632,-0.766341492,1.231412502,1.012924602,17
67.11223392,86.814,34.944,68.18118634,12.06121669,-0.763172938,1.2732838,1.015927832,17
68.07704678,85.449,35.672,69.02666774,11.44388145,-0.893127497,1.237912865,1.013949209,17
67.81894737,85.085,31.941,68.77374055,11.45359902,-0.701770891,1.237172783,1.014078561,17
68.41284211,86.814,34.944,69.42304755,11.83476403,-0.884506689,1.2505069,1.014766313,17
67.17609357,85.449,35.672,68.10876733,11.26582689,-0.809627425,1.25459619,1.013884013,17
68.0738538,85.085,40.95,69.02413293,11.44760744,-0.643234694,1.232684807,1.013959532,17
68.29576608,86.086,31.941,69.36532398,12.16974132,-0.959923746,1.241052374,1.015660677,17
66.67905263,86.814,35.672,67.54608149,10.81950259,-0.74978197,1.285255904,1.013003017,17
68.19092982,84.903,40.131,69.17490283,11.66016103,-0.779898202,1.227367102,1.014429676,17
69.23290643,86.086,31.941,70.14215846,11.2903726,-0.88194812,1.227307541,1.013133235,17
65.58439181,86.814,35.49,66.52674217,11.19050033,-0.796211321,1.304948915,1.014368516,17
68.50863158,85.449,37.765,69.57470076,12.1684964,-0.801699635,1.228161948,1.015561093,17
69.41863158,86.086,31.941,70.28415684,11.02848876,-0.823634263,1.224827954,1.012468198,17
65.60567836,86.814,35.49,66.60699769,11.53975111,-0.797302648,1.303376567,1.015262693,17
68.24680702,85.449,37.765,69.27516658,11.92702521,-0.78567407,1.233472314,1.015068244,17
69.47770175,86.086,31.941,70.34673744,11.05564137,-0.907542667,1.223738344,1.012508124,17
66.21287719,86.814,35.49,67.19411397,11.47492346,-0.709286607,1.291988165,1.014819425,17
68.17815789,85.449,35.672,69.18410527,11.78948797,-0.879932275,1.235095831,1.014754687,17
68.14995322,85.085,31.941,69.02888501,11.01272367,-0.753849736,1.232599947,1.012897027,17
67.23516374,86.814,34.944,68.31083787,12.1103672,-0.777589115,1.270867152,1.015998684,17
67.74710526,85.449,35.672,68.73832792,11.6654731,-0.862755332,1.243105595,1.014631218,17
67.93229825,85.085,31.941,68.85448886,11.26434695,-0.683200893,1.235721903,1.013575142,17
68.41124561,86.814,34.944,69.42780999,11.87209005,-0.888436146,1.250421121,1.014859609,17
67.18035088,85.449,35.672,68.11587719,11.28351582,-0.821503611,1.254465237,1.013925594,17
68.13026316,85.085,40.95,69.06683555,11.36885519,-0.635997932,1.231922663,1.01374679,17
68.29789474,86.086,31.941,69.37194067,12.195635,-0.963407298,1.240934003,1.015725901,17
66.72215789,86.814,35.672,67.60403499,10.91586055,-0.761159691,1.284154119,1.013217155,17
68.1824152,84.903,40.131,69.16431284,11.64704789,-0.75977947,1.227555028,1.014401039,17
69.03440936,86.086,31.941,69.95546977,11.34773647,-0.866703282,1.230582831,1.013342048,17
65.9074152,86.814,35.49,66.82796284,11.086388,-0.833394607,1.299066982,1.013967285,17
68.44690058,85.449,37.765,69.51887669,12.19696656,-0.779652452,1.229148169,1.015661427,17
69.44098246,86.086,31.941,70.29751283,10.97243483,-0.848032152,1.224595246,1.012334652,17
65.69508187,86.814,35.49,66.70232771,11.58193385,-0.805166739,1.3015138,1.015332135,17
67.90090058,85.449,37.765,68.97113348,12.13864201,-0.737053587,1.238909609,1.015761689,17
69.59105263,86.086,31.941,70.4215735,10.81514807,-0.892536705,1.222437894,1.011934305,17
66.3081345,86.814,35.49,67.28248917,11.44247886,-0.734713839,1.290291145,1.014694346,17
68.11589474,85.449,35.672,69.137317,11.87510648,-0.860170056,1.235931675,1.014995359,17
68.40273099,85.085,31.941,69.27668665,11.00152279,-0.791821202,1.228190956,1.012776619,17
66.98664327,86.814,34.944,68.07233472,12.14474867,-0.726350979,1.275319854,1.016207581,17
67.99935088,85.449,35.672,68.98081276,11.62891385,-0.909580698,1.238735767,1.014433401,17
67.7891462,85.085,31.941,68.70320507,11.20249699,-0.670592471,1.238442951,1.013483853,17
68.42295322,86.814,34.944,69.43390948,11.84006195,-0.903796734,1.250311276,1.014775104,17
67.00526901,85.449,35.672,67.97032091,11.44660108,-0.797906158,1.257151634,1.014402627,17
68.19092982,85.085,40.95,69.11623844,11.30481615,-0.623205266,1.23104211,1.01356938,17
68.36654386,86.086,31.941,69.42850122,12.1323222,-0.974834795,1.239923065,1.01553329,17
66.89245029,86.814,35.672,67.78180248,10.9762192,-0.766956371,1.280786241,1.013295255,17
68.22924561,85.085,40.131,69.21648677,11.68290514,-0.757464119,1.229259154,1.014469472,17
68.94394152,86.086,31.941,69.85341119,11.26829729,-0.881192373,1.23238076,1.013191437,17
65.97287135,86.814,35.49,66.91228538,11.20573516,-0.776965501,1.297429904,1.014239399,17
68.2808655,84.903,37.765,69.33845075,12.09959925,-0.783950431,1.224472123,1.01548875,17
69.52240351,86.086,31.941,70.3758598,10.95898668,-0.873570632,1.223231947,1.012275989,17
65.48807018,86.814,35.49,66.49924871,11.58653609,-0.776116201,1.305488433,1.015440652,17
68.02276608,85.449,37.765,69.07732902,12.05948396,-0.761752985,1.23700498,1.015503088,17
69.81136842,86.086,31.941,70.6588776,10.94303959,-0.893089846,1.218332401,1.012139988,17
66.02874854,86.814,35.49,66.97554014,11.25469202,-0.748925972,1.296204552,1.014339081,17
67.84661988,85.449,35.672,68.91896002,12.14586029,-0.832005695,1.239847496,1.015805358,17
68.63794737,85.085,31.941,69.48382431,10.84072325,-0.792742476,1.224529606,1.012323751,17
67.14203509,86.814,34.944,68.20437264,12.02619462,-0.764856153,1.272850943,1.015822242,17
67.72794737,85.449,35.672,68.73390486,11.75084344,-0.849882014,1.243185589,1.014852916,17
68.04245614,85.085,31.941,68.9328236,11.07590781,-0.717852264,1.234317638,1.013085469,17
68.20902339,86.814,34.944,69.23753586,11.92464093,-0.863249293,1.253857448,1.015078833,17
67.23569591,85.449,35.672,68.18709693,11.3841677,-0.839139149,1.253154979,1.014150237,17
68.26969006,85.085,40.95,69.20189905,11.35368173,-0.626891027,1.229518281,1.0136548,17
68.19092982,86.086,31.941,69.25539493,12.13125901,-0.948718678,1.243022296,1.015610069,17
66.8791462,86.814,35.672,67.75984343,10.9212496,-0.768826505,1.281201307,1.013168488,17
68.44849708,85.085,40.131,69.44790038,11.77390278,-0.772422946,1.225163029,1.014600807,17
68.91999415,86.086,31.941,69.82712493,11.25176188,-0.881860695,1.232844687,1.013162084,17
65.76532749,86.814,35.49,66.69647069,11.13851149,-0.769197397,1.301628094,1.014158573,17
68.11749123,84.903,37.765,69.19013876,12.17164981,-0.763311711,1.227096831,1.01574702,17
69.75602339,86.086,31.941,70.60094214,10.9218964,-0.902418834,1.21933217,1.012112484,17
65.42580702,86.814,35.49,66.41534748,11.45554806,-0.797221774,1.307137632,1.01512462,17
68.18880117,85.449,37.765,69.24496062,12.08328605,-0.789966398,1.234010378,1.015488752,17
69.59637427,86.086,31.941,70.44664085,10.94414593,-0.844738851,1.222002908,1.01221711,17
65.98617544,86.814,35.49,66.94138016,11.30132423,-0.74131362,1.296866001,1.014475831,17
67.90462573,85.449,35.672,68.97095549,12.11664399,-0.841241308,1.238912806,1.015703345,17
68.55705848,85.085,31.941,69.4450267,11.1023555,-0.872758729,1.225213727,1.012952251,17
67.26602924,86.814,35.49,68.2843248,11.78313484,-0.725681399,1.271360598,1.015138333,17
67.80351462,85.449,35.672,68.81522032,11.79114074,-0.853898082,1.24171658,1.01492114,17
68.04937427,85.085,31.941,68.94559464,11.11305104,-0.708086674,1.234089001,1.013170149,17
67.93070175,86.814,34.944,68.97245488,11.97740493,-0.835458113,1.258676382,1.015335527,17
67.25857895,85.449,35.672,68.22452553,11.47341547,-0.847203322,1.252467486,1.014361686,17
68.31545614,85.085,40.95,69.22676518,11.22856997,-0.622223402,1.229076641,1.01333972,17
68.36228655,86.814,31.941,69.43459717,12.19140044,-0.943601638,1.250298893,1.015685704,17
66.93502339,85.449,35.672,67.7879215,10.75085372,-0.826270855,1.260534297,1.01274218,17
68.39634503,85.085,40.131,69.40704816,11.8362834,-0.735341419,1.225884147,1.014777151,17
68.76353801,86.086,31.941,69.68072146,11.3015803,-0.888485025,1.23543497,1.013338224,17
66.02874854,86.814,35.49,66.95559174,11.1346605,-0.785148891,1.296590736,1.014036964,17
67.84555556,84.903,37.765,68.92521486,12.1874713,-0.726925178,1.231813353,1.015913486,17
69.83531579,86.086,31.941,70.69661691,11.03414304,-0.945390995,1.21768203,1.012333317,17
65.49552047,86.814,35.49,66.45500918,11.28493592,-0.813532134,1.306357505,1.014649684,17
68.20583041,85.449,37.765,69.26811663,12.12005444,-0.786920561,1.233597854,1.015574713,17
69.52027485,86.086,31.941,70.36481051,10.90104912,-0.831330267,1.223424029,1.012148048,17
66.12826316,86.814,35.49,67.08956442,11.34970374,-0.759995547,1.294001545,1.01453692,17
67.8434269,85.449,35.672,68.93717138,12.26715297,-0.809625453,1.239519961,1.016121598,17
68.50118129,85.085,31.941,69.36891304,10.96986737,-0.881995407,1.226558069,1.012667398,17
67.41556725,86.814,35.49,68.43979094,11.83067133,-0.724479391,1.268472606,1.015192688,17
67.68271345,85.449,35.672,68.68435,11.72150617,-0.858537232,1.244082531,1.014799001,17
67.85247368,85.085,31.941,68.76413072,11.19286028,-0.675821493,1.237345679,1.01343587,17
67.92697661,86.814,34.944,68.96392606,11.94922343,-0.825259861,1.258832044,1.01526565,17
67.48740936,85.449,35.672,68.44256568,11.42795286,-0.902000301,1.248477452,1.014153104,17
67.97487135,85.085,31.941,68.96891857,11.70168153,-0.693144234,1.233671656,1.014623746,17
68.59430994,86.814,34.944,69.60846486,11.87364682,-0.907266093,1.247175903,1.014784826,17
66.62211111,85.449,35.672,67.509847,10.94413937,-0.800355929,1.265726465,1.013324944,17
68.77737427,85.085,40.95,69.7251952,11.49120724,-0.743326067,1.220290596,1.013780999,17
68.5171462,86.086,31.941,69.48006868,11.56124004,-0.918022958,1.239002805,1.014053745,17
66.28950877,86.814,35.672,67.18652527,10.97426537,-0.733963602,1.292134095,1.013531802,17
67.95145614,84.903,37.765,69.01967135,12.13158341,-0.768120277,1.230127561,1.01572027,17
69.4271462,86.086,31.941,70.347811,11.37729574,-0.932149762,1.223719669,1.013260876,17
65.78608187,86.814,35.49,66.70101978,11.04221519,-0.825238586,1.301539321,1.013907773,17
68.37452632,85.449,37.765,69.44237779,12.16690917,-0.807461884,1.230502219,1.01561768,17
69.57987719,86.086,31.941,70.43237083,10.95726543,-0.818143306,1.222250493,1.012252014,17
65.72967251,86.814,35.49,66.71289512,11.44493464,-0.788607349,1.301307638,1.014958581,17
68.09514035,85.449,37.765,69.13976396,12.00841825,-0.811448038,1.235887933,1.015340649,17
68.50330994,85.085,31.941,69.37203979,10.97638371,-0.878151105,1.226502785,1.012681575,17
67.17662573,86.814,35.49,68.21054639,11.86604416,-0.682258698,1.272735736,1.015391078,17
67.65238012,85.449,35.672,68.65618501,11.73166953,-0.850545214,1.244592894,1.014837688,17
68.1164269,85.085,31.941,69.01783584,11.15083815,-0.720628212,1.232797276,1.013233356,17
67.82054386,86.814,34.944,68.84983412,11.89541844,-0.817106722,1.260918071,1.015176674,17
67.44909357,85.449,35.672,68.42138032,11.52745201,-0.881675078,1.248864019,1.01441512,17
68.20902339,85.085,31.941,69.19417292,11.66871655,-0.731188103,1.229655568,1.014443097,17
68.39155556,86.814,34.944,69.40066544,11.82647111,-0.878523741,1.250910196,1.01475489,17
66.87488889,85.449,35.672,67.78057969,11.07581185,-0.806176218,1.260670835,1.013543062,17
68.63049708,85.085,40.95,69.57512082,11.45950534,-0.719748389,1.222922778,1.013763906,17
68.5288538,86.086,31.941,69.49307817,11.57008894,-0.92243812,1.238770857,1.014070341,17
66.40711696,86.814,35.672,67.30989833,11.01940707,-0.737078671,1.289765728,1.013594648,17
67.84395906,84.903,37.765,68.89900603,12.04653058,-0.776429991,1.232281928,1.015551082,17
69.39574854,86.086,31.941,70.31536267,11.36820476,-0.927281685,1.224284377,1.013251736,17
65.57268421,86.814,35.49,66.5156665,11.19328654,-0.781056016,1.305166205,1.014380718,17
68.36707602,85.449,37.765,69.41987984,12.07956717,-0.796650387,1.230901007,1.015399281,17
69.6575731,86.086,31.941,70.50565611,10.93477432,-0.835221355,1.220980057,1.01217503,17
65.61259649,86.814,35.49,66.61792624,11.56361752,-0.794691954,1.303162751,1.015322206,17
68.33940351,85.449,37.765,69.34322145,11.79072853,-0.825611948,1.232261758,1.014688714,17
68.56823392,86.086,31.941,69.45429898,11.09127303,-0.847519783,1.239462514,1.012922384,17
66.96695322,86.814,35.49,67.98472698,11.75407257,-0.680749254,1.276963281,1.015198149,17
67.69708187,85.449,35.672,68.71086694,11.79414274,-0.849955725,1.243602414,1.014975314,17
68.24627485,85.085,31.941,69.13520338,11.08335152,-0.75124142,1.230704415,1.013025305,17
67.74870175,86.814,34.944,68.77572692,11.87597629,-0.808769726,1.262276735,1.015159334,17
67.6188538,85.449,35.672,68.60070097,11.59885899,-0.893867503,1.245599517,1.014520317,17
68.07438596,85.085,31.941,69.04872607,11.59268981,-0.724215364,1.232245761,1.014312874,17
68.25798246,86.814,34.944,69.27900601,11.88505594,-0.841959327,1.253106893,1.014958303,17
67.17396491,85.449,35.672,68.08796317,11.15151996,-0.833215866,1.25497953,1.013606436,17
68.33461404,85.085,40.95,69.28130852,11.44755822,-0.675358114,1.228109021,1.013853806,17
68.28033333,86.086,31.941,69.30952517,11.93479525,-0.960621612,1.242051504,1.015073035,17
66.45554386,86.814,35.672,67.36706156,11.07696768,-0.739759166,1.288671318,1.013716203,17
68.31119883,84.903,40.131,69.29011872,11.64014706,-0.768097967,1.225326231,1.014330299,17
69.30687719,86.086,31.941,70.22432617,11.34750088,-0.914148932,1.225871499,1.013237488,17
65.45454386,86.814,35.49,66.3867943,11.11899909,-0.780161891,1.307699836,1.014242715,17
68.48947368,85.449,37.765,69.54520252,12.10720473,-0.816276358,1.228682884,1.015414468,17
69.61340351,86.086,31.941,70.45998116,10.92156328,-0.82982146,1.221771544,1.01216113,17
65.61951462,86.814,35.49,66.6228514,11.55266732,-0.801867332,1.303066413,1.01529022,17
68.14516374,85.449,37.765,69.17625254,11.93413004,-0.79958518,1.235236036,1.01513077,17
68.82420468,86.086,31.941,69.68900725,10.97684874,-0.866265111,1.235288081,1.012565384,17
66.86264912,86.814,35.49,67.88554452,11.77472256,-0.664733163,1.278828956,1.015298458,17
67.92325146,85.449,35.672,68.94354608,11.85183086,-0.860303572,1.239405352,1.015021286,17
68.21168421,85.085,31.941,69.09529573,11.04715855,-0.759786177,1.231415237,1.012953961,17
67.62896491,86.814,34.944,68.64321515,11.79097598,-0.813167128,1.264713487,1.014997276,17
67.50550292,85.449,35.672,68.50286175,11.68105639,-0.859725154,1.247378545,1.014774482,17
68.0371345,85.085,31.941,69.00202111,11.53278171,-0.722958425,1.233079823,1.014181764,17
68.35483626,86.814,34.944,69.3666089,11.83902254,-0.865895641,1.251524348,1.014801771,17
67.06646784,85.449,35.672,67.99573037,11.23594784,-0.795406475,1.256681847,1.013855844,17
